20200815_220759,0.0
20200815_221002,0.0
20200815_221558,0.0
20200815_222813,138.74447544642857
20200815_222941,138.3282505580357
20200815_222943,138.2571010044643
20200815_222944,138.32469308035715
20200815_222946,138.29552176339286
20200815_223313,138.92875279017858
